ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B00Q8J418O,5.0,i love these shout color catchers i wished i had thought of this i have really tried them out as we are empty nesters and wear red for our university sports teams we attend all the games and go through a lot of shirts in a week but not enough to make a load  we also work and have those clothes  that need washing i dont put the red clothes in with whites but i do put them in with the other clothes it took me a long time before i would try it when i started to use these i became brave and threw in a color catcher much to my delightthe clothes came out perfectly no red or denim blue on the other clothes thanks so much for coming up with these miracle sheets i will always have them on hand and use them religiously when i wash my clothes,shout color catcher  count,4.22,0.625,152.0,10.857142857142858,-48.97,152,1,19,14,1,10,1,6,16,152.0,152.0,10.8571,14.0,19.0,14.0,0.7143,10.0,1.0,1.0,6.0,0.4286,16.0,1.1429,60,11,51,11,90,13,75,12,0.83,0.16,0.18,0.0,0.0,0.0,60,39,37.2,39.1,0.67,0.78,4.47,6.32,0.91,21.69,0.68,0.77,15.38,2.77,0.27,0.63,0.11,0.04,0.15
B00UT3Z93Q,1.0,theres nothing wrong with the coffee but it isnt worth having to clean my keurig every time i make a cup of it there must be a design problem with the kcups my usual  green mountain coffee works perfectly but every cup of gevalia so far has come out come out short leaving a drippy mess in the cup and coffee grounds in the machine once the machine ended up so clogged that no water would come out now i am running a few cups of plain water through after i make one of these im seriously thinking i might as well throw the rest away  and i am not one to waste good coffee,gevalia signature blend coffee mild roast kcup pods  count,8.03,0.6695652173913044,115.0,10.454545454545455,-19.88,115,1,16,11,1,4,1,2,14,115.0,115.0,10.4545,11.0,16.0,11.0,0.3636,4.0,1.0,1.0,2.0,0.1818,14.0,1.2727,52,11,44,11,73,11,59,11,0.81,0.19,0.21,0.07,0.07,0.18,52,38,38.3,36.9,0.71,0.76,4.3,6.09,0.92,23.57,0.75,0.8,9.6,2.19,0.2,0.7,0.17,0.08,0.25
B00O33GTVO,4.0,i wouldnt say this lathers up very well but i do feel clean after washing my hands i also use it to wash my makeup sponge and brushes its sensitive enough on the delicate brushes and gets the makeup residue out well the bag it comes in is a bit awkward to hold when it comes to refilling its difficult to hold the bottle steady and pour the soap in due to the flimsy bag that flops once the weight of the soap shifts in the bag and its hard to get all the soap out of the bag its not like a large bottle of refill soap that you can place upside down for some time to get the rest out,method gel hand soap refill pink grapefruit  ounce,4.95,0.5983606557377049,122.0,15.25,-18.52,122,1,16,8,1,7,1,5,11,122.0,122.0,15.25,8.0,16.0,8.0,0.875,7.0,1.0,1.0,5.0,0.625,11.0,1.375,49,16,40,15,68,22,58,21,0.85,0.36,0.33,0.3,1.8,0.95,49,40,38.8,37.6,0.72,0.8,4.2,5.94,0.92,23.6,0.69,0.75,11.25,2.37,0.26,0.67,0.16,0.05,0.21
B017ILEKGS,5.0,i love regular popcorn but this is always a nice treat every now and then it is difficult to get each popcorn piece covered and it takes some work i wouldnt recommend pouring the oil in all at once and shaking do a little bit at a time and that also goes for the cheese mix take the extra time to shake more it is worth it,quinn snacks microwave popcorn  made with organic nongmo corn  great snack food for movie night  parmesan amp rosemary  ounce,4.29,0.746268656716418,33.5,8.375,28.85,67,1,12,8,2,3,2,2,8,67.0,33.5,8.375,8.0,6.0,4.0,0.375,1.5,2.0,1.0,1.0,0.25,4.0,1.0,32,4,27,4,39,5,32,5,0.82,0.16,0.12,0.17,0.33,0.41,32,32,32.0,32.0,0.82,0.82,3.62,5.12,0.95,29.47,0.84,0.83,8.33,2.04,0.31,0.89,0.28,0.03,0.31
B01A6NXEXU,5.0,excellent product i see criticism from some reviewers but try looking for a healthy drink with caffeine that is not loaded with chemicals like most energy drinks you will not find any other than this or if you do they are few and far between what is normally in a supermarket i like the taste i like that it is not heavy on carbonation like soda and i like that it is primarily made of fruit juice in my opinion  put together a quality product and i hope it continues to be in stock because multiple times it has gone out of stock online, energy lightly carbonated orange pineapple  ounce pack of ,5.69,0.7211538461538461,104.0,8.666666666666666,-17.17,104,1,14,12,1,7,1,2,11,104.0,104.0,8.6667,12.0,14.0,12.0,0.5833,7.0,1.0,1.0,2.0,0.1667,11.0,0.9167,44,11,39,10,58,11,46,10,0.79,0.22,0.25,0.0,0.0,0.0,44,38,38.8,38.5,0.76,0.76,4.09,5.78,0.93,25.92,0.85,1.0,11.0,2.35,0.24,0.76,0.17,0.04,0.22
B00IB18S2C,5.0,you cant go wrong with resolve  when my dog was going through a phase this product really came to the rescue with my tan carpets  i actually steam cleaned my grandmothers carpets the other week and she didnt have any solution for her steam cleaner  i threw this in the mix and did just as well as any other steam cleaning liquid  smells great too,resolve carpet spot amp stain remover  fl oz bottle carpet cleaner,3.94,0.7846153846153846,65.0,9.285714285714286,22.42,65,1,8,7,1,4,1,1,7,65.0,65.0,9.2857,7.0,8.0,7.0,0.5714,4.0,1.0,1.0,1.0,0.1429,7.0,1.0,34,10,29,9,41,13,35,11,0.85,0.31,0.29,0.18,0.36,0.43,34,34,34.0,34.0,0.83,0.83,3.75,5.31,0.95,31.99,0.83,0.82,7.36,1.92,0.26,0.93,0.11,0.11,0.23
B011TTILXI,5.0,i live in rwanda and the roads from where i live in the rural area to the city can make even the most stable person feel ill regular dramamine makes me so tired that i cannot enjoy the scenery or the trip this less drowsy version keeps the nausea away and i am not tired also has helped me with vertigo too i highly recommend it if you suffer from vertigo or motion sickness,dramamine motion sickness relief all day less drowsy   tablets  travel amp trial size  prevents nausea dizziness and vomiting up to  hours,3.97,0.7567567567567568,75.0,7.5,21.75,75,1,10,10,1,5,1,2,7,75.0,75.0,7.5,10.0,10.0,10.0,0.5,5.0,1.0,1.0,2.0,0.2,7.0,0.7,39,10,32,10,48,12,40,12,0.83,0.3,0.26,0.08,0.08,0.2,39,39,39.0,39.0,0.81,0.81,3.98,5.63,0.95,31.34,0.8,0.77,7.69,1.96,0.25,0.93,0.17,0.07,0.25
B00WYOFOR4,2.0,i am an annoyed hungry consumer writing this reviewfirst the  bag is  inches tall  awesome rightno  sadly only about  of this bag contains chipsok so whats the problem hereaside from the fact it is a bit deceiving you cant even fill a bowl for a party you cant even recycle this ridiculously large bagthats right it is a foil lined plastic bag so normal recycling cannot apply  so customers now are guilty of pollution when they buy this productok what about the chipsbeside the fact that the amount is about the size of individual serving of doritos or two they arent pretty to look at nor do they taste to goodits great that these are kosher a good source of fiber nongmo etc but thats not a problemthey are burnt looking and thats also the way they taste  sweet potato taste does not pop rather it is very subdued or ruined by overcookingsee photos,food should taste good sweet potato chips kettle chips  oz,2.29,0.6948051948051948,155.0,8.157894736842104,-67.92,155,1,23,19,1,18,1,5,25,155.0,155.0,8.1579,19.0,23.0,19.0,0.9474,18.0,1.0,1.0,5.0,0.2632,25.0,1.3158,77,38,71,38,99,41,82,41,0.83,0.5,0.49,0.42,4.17,1.44,77,41,41.9,43.0,0.78,0.82,5.47,7.74,0.95,36.49,0.87,0.83,16.67,2.89,0.24,0.91,0.22,0.07,0.29
B00V5LGB6A,5.0,i have naturally curly  frizzy hair over the years i have tried many products to tame my hair i have finally found the perfect leavein conditionertreatment you only need to use a small amount after washing my hair i apply this to my hair  then brush my hair i dont blow dry my hair it takes a bit longer for my hair to naturally dry with this product in it but i dont mind it does what its supposed to it tames the frizz without my hair looking greasy,garnier fructis sleek and shine intensely smooth leavein conditioning cream  fluid ounce,2.97,0.6179775280898876,89.0,12.714285714285714,6.52,89,1,14,7,1,2,1,0,11,89.0,89.0,12.7143,7.0,14.0,7.0,0.2857,2.0,1.0,1.0,0.0,0.0,11.0,1.5714,37,11,35,10,56,14,51,13,0.91,0.25,0.3,0.19,0.56,0.53,37,33,33.8,34.2,0.66,0.66,3.5,4.94,0.9,16.98,0.69,0.94,14.06,2.65,0.29,0.59,0.14,0.08,0.22
B010CECDNK,5.0,finally i have found something that helps me keep the different rooms i am doing for a client separated in the one folder doing an entire home is difficult enough without loosing the info in one large folder this helps me break it all down to individual rooms very helpful,smead poly translucent project file jacket letter size assorted colors  per pack ,3.43,0.8,50.0,10.0,29.19,50,1,9,5,1,5,0,0,9,50.0,50.0,10.0,5.0,9.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,9.0,1.8,26,5,23,5,32,6,28,6,0.88,0.21,0.19,0.1,0.1,0.22,26,26,26.0,26.0,0.81,0.81,3.25,4.6,0.94,25.12,0.82,0.8,6.4,1.79,0.29,0.78,0.21,0.11,0.32
B00MIJY264,3.0,sandygritty rock laden granuals that taste like salty rock clay it crunches hard and you can feel it grinding your teeth away bleh the flavors of rocky clay overpower the salt hope prime pantry has other sea salts to choose from but if in a corner id continue to tolerate it barely,celtic sea salt fine ground shaker jar  ounce,7.63,0.8846153846153846,52.0,7.428571428571429,44.08,52,1,11,7,1,4,1,0,7,52.0,52.0,7.4286,7.0,11.0,7.0,0.5714,4.0,1.0,1.0,0.0,0.0,7.0,1.0,28,16,27,16,31,18,30,18,0.97,0.6,0.57,0.38,1.12,0.75,28,28,28.0,28.0,0.9,0.9,3.56,5.03,0.97,50.32,0.9,1.0,8.0,2.0,0.27,0.8,0.17,0.07,0.23
B000VK2L1K,5.0,i think its partly the pumpkin seeds that make it so tasty it is by far our favorite cereal  tastiest just crunchy enough not as overly sweet as some we started getting it at costco and now do the subscribe and save on amazon six boxes each delivery now thats cereal love,natures path organic pumpkin flaxplus granola pumpkin seed  flax  oz packaging may vary,2.98,0.8653846153846154,52.0,10.4,44.08,52,1,7,5,1,4,1,1,4,52.0,52.0,10.4,5.0,7.0,5.0,0.8,4.0,1.0,1.0,1.0,0.2,4.0,0.8,31,14,25,14,33,15,26,15,0.79,0.58,0.45,0.25,0.5,0.5,31,31,31.0,31.0,0.94,0.94,3.82,5.4,0.98,84.92,0.96,1.0,8.0,2.0,0.31,0.91,0.12,0.15,0.27
B011NJIXN2,5.0,oh my goodness this shampoo is a miracle i am so happy with the results trust me i am one to write bad reviews this is definitely a good review i give it  stars because my frenchie had mange really bad peeling skin losing hair and big blister looking bumps everywhere she kept scratching and bleeding it was horrible before i took her to the vet i decided to treat her with this first and omg that is all i have to say after the first bath she was already getting better you can tell the difference in the skin and hair by the third bath the mange was officially gone no more scratching her coat is beautiful and she is running around all happy again i definitely reccomend this product for mange or other skin problemsanother thing my frenchie got mange in a kennel ill never ever leave her in a kennel again she is my child and i felt very guilty for doing that we were traveling and my partner thought to leave her in a kennel till we got back worst desicion ever dont leave your dog in a kennel you dont know what kind of contagious diseases other dogs have no matter how clean the kennel may look you never know plus mange makes dogs depressed my frenchie was very frustrated and sad most of the time wasnt herself throughout the whole thing until she got better im very happy with this product yes i will definitely buy again,veterinary formula clinical care antiparasitic and antiseborrheic medicated shampoo for dogs  fluid ounce,8.68,0.5533596837944664,,,-159.95,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,30,83,29,160,45,129,43,0.81,0.33,0.32,0.22,1.98,0.99,95,38,39.1,39.1,0.59,0.77,5.31,7.51,0.9,21.46,0.64,0.76,23.44,3.42,0.24,0.6,0.14,0.05,0.19
B000PKJB6Y,1.0,i like these marshmallows  they taste great and are perfect for smores or rice crispy treats  unfortunately i received  out the  bags that were supposed to be delivered to me i asked amazon to ship the  bag to me i would have loved to rate it  starsamazon please consider creating an items missing from order reason thank you,jetpuffed miniature marshmallows  ounce bag,2.09,0.8448275862068966,58.0,7.25,29.53,58,1,12,8,1,3,1,2,5,58.0,58.0,7.25,8.0,12.0,8.0,0.375,3.0,1.0,1.0,2.0,0.25,5.0,0.625,31,7,28,7,37,7,32,7,0.86,0.22,0.23,0.07,0.07,0.19,31,31,31.0,31.0,0.84,0.84,3.6,5.1,0.95,32.0,0.88,0.93,12.07,2.46,0.41,0.92,0.12,0.03,0.16
B0013FRRMK,5.0,this spray smells amazing not at all fake or harsh in an attempt to reduce all chemicals in my house i have been doing a lot of research on cleaning products and method has won by far not only are the products green and work well but the company itself is very green this product in particular smells deliciously spa like cleans well and meets my green standard a daily must have,method allpurpose cleaner french lavender  ounce,2.97,0.7777777777777778,72.0,12.0,23.78,72,1,8,6,1,3,1,3,7,72.0,72.0,12.0,6.0,8.0,6.0,0.5,3.0,1.0,1.0,3.0,0.5,7.0,1.1667,34,7,31,7,45,7,37,7,0.82,0.19,0.21,0.43,1.29,0.8,34,34,34.0,34.0,0.76,0.76,3.58,5.07,0.93,22.45,0.84,1.0,7.0,1.87,0.19,0.89,0.11,0.14,0.24
B00U5G2JJO,5.0,at first i was dubious that these things would actually work the box makes them appear like they are simply a chemically infused paper tower but i thought for  and the alluring opportunity to fill my pantry box to  full id give these a shot to impress me and did they ever with a single scrub pad i was able to clean my albeit smaller bathroom from top to bottom and not feel guilty about trashing the disposable pad when i was done,clorox scrubsingles bathroom rain clean  count packaging may vary,3.29,0.7590361445783133,83.0,10.375,4.15,83,1,12,8,1,5,1,2,10,83.0,83.0,10.375,8.0,12.0,8.0,0.625,5.0,1.0,1.0,2.0,0.25,10.0,1.25,42,16,38,16,51,17,44,17,0.86,0.39,0.38,0.23,0.69,0.59,42,42,41.3,41.6,0.82,0.84,4.16,5.88,0.95,34.58,0.86,0.92,11.08,2.35,0.27,0.76,0.27,0.05,0.32
B019DKS0D6,5.0,as a stay at home mom of twinsmy hair stays in a pony tail if im at home keeps the hair up and out of the way for grabby handswhen i do go out i sometimes need some extra body and this gel helps give me thatits a lightweight gelthat helps me manage my hair and give it new life when the hustle and bustle of the day have left the hair lacking in volume and bodylove that for a maximum hold gel its very lightweight comfortable to be out and about all day and it keeps my hair held all dayit has a pleasant white ginger scent that is subtle but its there,aussie aussome volume texturizing hair gel  ounce,3.43,0.6578947368421053,inf,11.4,-10.4,114,1,13,10,0,8,0,5,19,114.0,0.0,11.4,10.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.5,0.0,1.9,49,20,44,20,66,22,58,22,0.88,0.38,0.41,0.12,0.25,0.35,49,41,40.3,40.3,0.74,0.82,4.26,6.03,0.93,25.6,0.76,0.81,10.56,2.3,0.22,0.78,0.14,0.02,0.16
B01D9X93QG,4.0,i have been using sensodyne toothpaste for years because of sensitive teeth and while it works well it doesnt purport to repair the enamel in any way  this colgate toothpaste is the first i know about to make that claim and while i cant actually tell if it does repair i do know that it has lessened the sensitivity in one specific area that sensodyne didnt  that area was not a major source of discomfort but rather an occasional ache when i drank something cold  it took about ten days for me to notice the difference  people who have never used toothpaste for sensitive teeth might find that it takes longer depending on their level of sensitivity when they startthis toothpaste tastes like regular toothpaste and supposedly has some whitening agents in it  i didnt notice because my sensodyne whitened as well  afterward i brush my mouth feels clean just as it would with regular colgate debbie lee wesselmann,colgate sensitive toothpaste prevent and repair  mint paste formula  ounce  pack,3.99,0.6540880503144654,159.0,8.368421052631579,-81.46,159,1,22,19,1,17,1,1,25,159.0,159.0,8.3684,19.0,22.0,19.0,0.8947,17.0,1.0,1.0,1.0,0.0526,25.0,1.3158,67,25,59,24,99,38,86,37,0.87,0.43,0.37,0.31,2.46,1.11,67,37,39.9,40.7,0.68,0.74,4.76,6.73,0.92,23.49,0.69,0.77,15.38,2.77,0.23,0.72,0.14,0.05,0.19
B018FRYKBO,5.0,i dont eat gluten free but my sister and her kids do ill have to buy some of these for them to try they are some of the best crackers ive ever had they are pretty salty but that goes well with the flax seedmy sister and all three of her girls thought these were the best gluten free crackers ever my mom noticed they have no sugar and my stepdad is a diabetic so i gave him some he thought them were some darn good crackersthe flax seed box is not sold here locally so i can only get them on amazon last time i got  boxes they are all gone so i need to get up another grocery order soon,blue diamond almonds artisan nutthins cracker crisps flax seeds  ounce,2.79,0.6557377049180327,40.666666666666664,6.777777777777778,-18.52,122,1,21,18,3,13,3,1,15,122.0,40.6667,6.7778,18.0,7.0,6.0,0.7222,4.3333,3.0,1.0,0.3333,0.0556,5.0,0.8333,50,17,42,17,75,21,57,21,0.76,0.37,0.34,0.07,0.07,0.18,50,35,36.7,37.1,0.67,0.7,4.08,5.77,0.91,19.97,0.74,0.73,8.07,2.01,0.19,0.79,0.16,0.07,0.23
B00032E8XK,5.0,this size was just the perfect size for my tuna casserole that serves  people when i use the little cans it is a lot of work opening the cans and draining the water and sometimes there is not enough tuna or i would over compensate the next time and have too much tuna this size was just right and i only had to open  can also the quality taste and size of the tuna was superb this casserole is one of my masterpiece recipes that involve a lot of work chopping up the celery and onions mixing the tuna wmayo and making the sauce with milk cream of celery soup and slowly melting the colby cheese in the sauce then cooking the noodles mix it all together and then bake it so any step savers is great,chicken of the sea solid white albacore tuna in water  oz,1.48,0.6131386861313869,137.0,11.416666666666666,-42.21,137,1,18,12,1,6,1,5,13,137.0,137.0,11.4167,12.0,18.0,12.0,0.5,6.0,1.0,1.0,5.0,0.4167,13.0,1.0833,60,22,51,22,86,29,70,29,0.81,0.41,0.37,0.47,3.76,1.37,60,33,38.8,37.8,0.7,0.66,4.57,6.47,0.92,23.94,0.73,0.88,13.24,2.57,0.21,0.64,0.11,0.06,0.17
